,EDUCATION,MARRIAGE,AGE,BILL_AMT1
21893,2,2,27,7815.0
21894,2,1,27,27347.0
21895,2,2,25,14330.0
21896,2,1,27,0.0
21897,2,2,27,61162.0
21898,1,2,27,30923.0
21899,1,2,27,37005.0
21900,2,2,27,113354.0
21901,1,2,27,14997.0
21902,1,1,27,494.0
21903,1,2,27,15629.0
21904,3,2,27,3578.0
21905,2,1,27,73849.0
21906,2,1,27,0.0
21907,2,1,27,71865.0
21908,2,2,27,1126.0
21909,2,2,23,19769.0
21910,2,2,24,16463.0
21911,1,2,24,16078.0
21912,2,2,22,2293.0
21913,2,2,23,11174.0
21914,1,2,23,102087.0
21915,2,2,28,188370.0
21916,2,2,23,1090.0
21917,2,2,24,18625.0
21918,2,1,24,8193.0
21919,2,1,25,59010.0
21920,1,2,24,47386.0
21921,2,2,25,36215.0
21922,2,1,27,240428.0
21923,2,2,25,50406.0
21924,2,1,26,108001.0
21925,2,2,25,47858.0
21926,1,2,29,10692.0
21927,1,2,28,3849.0
21928,1,2,29,3706.0
21929,5,1,27,131041.0
21930,2,2,27,168858.0
21931,1,2,27,35238.0
21932,1,2,27,0.0
21933,2,2,27,240506.0
21934,1,2,27,157.0
21935,2,2,27,136276.0
21936,1,2,27,5892.0
21937,1,2,27,1171.0
21938,2,2,27,97973.0
21939,2,2,27,52934.0
21940,1,1,27,3363.0
21941,2,1,27,191.0
21942,1,2,27,4257.0
21943,2,2,27,13285.0
21944,2,2,27,0.0
21945,3,1,28,7207.0
21946,3,2,28,1830.0
21947,1,2,28,1040.0
21948,3,2,28,408.0
21949,1,2,28,52935.0
21950,3,1,28,43165.0
21951,1,2,27,106.0
21952,2,1,27,109392.0
21953,1,2,26,209164.0
21954,2,2,27,1184.0
21955,1,2,27,6585.0
21956,1,2,27,30951.0
21957,1,2,28,0.0
21958,2,1,27,47254.0
21959,1,2,28,6121.0
21960,3,2,28,2350.0
21961,2,2,27,1518.0
21962,1,2,27,-3706.0
21963,2,2,27,18674.0
21964,1,2,28,93625.0
21965,2,2,28,327724.0
21966,2,2,28,234053.0
21967,2,2,28,48499.0
21968,2,1,28,1613.0
21969,1,2,28,125863.0
21970,2,1,28,5733.0
21971,2,2,24,70411.0
21972,2,2,23,12492.0
21973,2,2,24,26735.0
21974,2,2,25,46526.0
21975,2,2,24,169398.0
21976,2,2,25,77096.0
21977,2,2,27,122127.0
21978,1,2,27,145959.0
21979,2,2,27,18833.0
21980,2,1,27,253072.0
21981,3,2,27,6155.0
21982,2,2,28,7865.0
21983,1,2,28,58833.0
21984,3,2,28,8432.0
21985,2,2,28,275855.0
21986,1,2,29,16090.0
21987,1,2,29,0.0
21988,2,2,29,18568.0
21989,1,2,29,33107.0
21990,2,2,29,50029.0
21991,1,2,29,2599.0
21992,2,2,29,47107.0
21993,1,2,26,24848.0
21994,1,2,26,22680.0
21995,2,2,27,42713.0
21996,1,2,27,1040.0
21997,1,2,27,37026.0
21998,2,2,27,97136.0
21999,2,2,28,61940.0
22000,2,1,28,56701.0
22001,1,2,28,-28.0
22002,2,2,29,20687.0
22003,1,2,29,3764.0
22004,1,2,26,28700.0
22005,1,2,27,110553.0
22006,1,2,27,0.0
22007,1,2,24,42377.0
22008,2,2,28,111295.0
22009,1,2,28,7457.0
22010,2,2,28,72464.0
22011,2,2,29,48286.0
22012,2,2,27,42391.0
22013,1,2,27,27025.0
22014,2,2,24,3386.0
22015,1,2,25,35871.0
22016,2,1,26,20105.0
22017,1,2,27,272.0
22018,2,2,27,83120.0
22019,2,2,27,16037.0
22020,2,2,25,5293.0
22021,2,2,25,26133.0
22022,1,2,26,0.0
22023,2,2,26,2656.0
22024,1,2,27,0.0
22025,1,2,27,62321.0
22026,2,2,29,46948.0
22027,1,1,29,41923.0
22028,1,2,28,176565.0
22029,1,2,28,293073.0
22030,1,2,28,12031.0
22031,1,2,28,10291.0
22032,2,2,28,10051.0
22033,1,2,28,33675.0
22034,1,2,28,118695.0
22035,2,2,28,7539.0
22036,1,2,28,45687.0
22037,2,2,28,77391.0
22038,3,2,28,396.0
22039,5,2,24,17584.0
22040,1,1,25,8319.0
22041,3,1,25,25806.0
22042,1,2,25,0.0
22043,1,2,24,52824.0
22044,3,1,25,12570.0
22045,1,2,25,198890.0
22046,1,2,25,66517.0
22047,2,1,28,1953.0
22048,2,2,28,7468.0
22049,2,1,29,227762.0
22050,1,2,29,328.0
22051,2,1,28,0.0
22052,2,2,29,22021.0
22053,3,2,29,50148.0
22054,1,2,29,20517.0
22055,1,1,29,1526.0
22056,2,1,29,26293.0
22057,1,2,27,37587.0
22058,1,2,27,3000.0
22059,2,1,27,5877.0
22060,3,2,28,24799.0
22061,1,2,28,71126.0
22062,2,2,28,131630.0
22063,1,2,29,101650.0
22064,2,2,29,389.0
22065,3,1,27,2400.0
22066,1,2,26,2659.0
22067,1,2,26,651.0
22068,1,2,27,17531.0
22069,2,1,28,238896.0
22070,2,2,23,10693.0
22071,2,2,23,111388.0
22072,1,2,26,124224.0
22073,2,2,29,52875.0
22074,2,2,27,44179.0
22075,1,2,28,7188.0
22076,2,2,28,41138.0
22077,1,2,29,8838.0
22078,2,2,29,49196.0
22079,2,2,29,1450.0
22080,2,2,28,21117.0
22081,1,1,28,0.0
22082,1,2,28,38355.0
22083,1,2,27,0.0
22084,1,2,27,79108.0
22085,1,2,28,207593.0
22086,2,2,29,56073.0
22087,2,2,28,319082.0
22088,2,2,28,2943.0
22089,1,2,28,20729.0
22090,2,1,28,320635.0
22091,2,1,29,34818.0
22092,1,2,28,112039.0
22093,1,2,28,0.0
22094,2,1,28,35610.0
22095,1,1,29,594.0
22096,2,2,29,150709.0
22097,1,2,29,0.0
22098,1,2,29,65199.0
22099,2,2,28,50925.0
22100,2,2,28,28157.0
22101,3,2,28,52775.0
22102,1,2,29,44498.0
22103,2,1,29,187431.0
22104,2,2,29,7815.0
22105,2,2,28,2454.0
22106,1,2,29,4827.0
22107,2,1,28,191137.0
22108,2,1,30,35213.0
22109,2,1,30,1499.0
22110,1,2,29,27869.0
22111,2,2,29,58501.0
22112,2,2,31,19889.0
22113,2,2,31,277.0
22114,1,1,30,150682.0
22115,1,2,28,936.0
22116,1,2,29,-5478.0
22117,1,2,29,118296.0
22118,2,3,29,6441.0
22119,2,2,29,75249.0
22120,2,3,29,4134.0
22121,2,2,29,1333.0
22122,2,2,29,26159.0
22123,2,2,26,24434.0
22124,2,2,26,45088.0
22125,1,2,27,17077.0
22126,2,2,29,62516.0
22127,1,2,28,56437.0
22128,2,2,28,94311.0
22129,3,2,24,100772.0
22130,2,2,23,34448.0
22131,5,2,22,11871.0
22132,1,2,24,0.0
22133,1,2,22,6261.0
22134,2,1,23,64049.0
22135,1,2,23,10389.0
22136,2,1,42,2811.0
22137,2,2,25,91830.0
22138,2,2,24,160553.0
22139,1,2,24,27753.0
22140,1,2,25,50757.0
22141,1,2,28,37878.0
22142,1,1,26,800.0
22143,2,1,29,129289.0
22144,1,2,29,1049.0
22145,1,2,29,23304.0
22146,2,2,29,0.0
22147,1,2,29,3788.0
22148,2,2,29,3262.0
22149,1,2,29,0.0
22150,2,2,29,902.0
22151,1,2,30,405.0
22152,2,1,30,18925.0
22153,2,1,30,13859.0
22154,2,1,30,1877.0
22155,1,2,30,25628.0
22156,1,1,30,5442.0
22157,1,2,29,-12.0
22158,1,2,29,1380.0
22159,1,2,29,360.0
22160,2,2,29,164437.0
22161,3,2,29,3850.0
22162,1,2,29,0.0
22163,2,2,29,99876.0
22164,1,3,30,6043.0
22165,1,2,27,49959.0
22166,1,2,27,356.0
22167,2,2,27,26311.0
22168,2,2,28,45004.0
22169,2,2,30,4644.0
22170,1,2,28,29086.0
22171,2,2,31,112900.0
22172,2,1,33,75564.0
22173,2,1,27,56720.0
22174,3,1,29,47425.0
22175,2,1,28,2740.0
22176,2,2,28,89336.0
22177,2,2,27,1261.0
22178,2,2,27,1856.0
22179,1,2,27,4941.0
22180,1,2,28,14309.0
22181,2,1,28,34819.0
22182,2,1,28,29195.0
22183,3,1,29,456.0
22184,3,2,29,3307.0
22185,2,2,28,15042.0
22186,1,2,28,1944.0
22187,1,2,29,33210.0
22188,1,2,29,22120.0
22189,3,1,29,203621.0
22190,2,2,30,438569.0
22191,1,2,31,0.0
22192,2,1,31,47800.0
22193,1,2,30,4205.0
22194,1,2,29,0.0
22195,1,2,29,75040.0
22196,1,1,29,104457.0
22197,2,2,29,70810.0
22198,2,2,30,305489.0
22199,2,1,31,91192.0
22200,2,1,31,24358.0
22201,1,2,31,3886.0
22202,1,2,27,43243.0
22203,2,1,24,18919.0
22204,2,2,25,327915.0
22205,2,2,25,175063.0
22206,2,2,23,28347.0
22207,1,2,24,111863.0
22208,2,2,24,2568.0
22209,2,2,31,2718.0
22210,2,2,29,87018.0
22211,1,2,27,4829.0
22212,1,2,29,1148.0
22213,2,1,27,60915.0
22214,2,1,27,20417.0
22215,1,2,26,7448.0
22216,1,2,27,30342.0
22217,1,2,26,205467.0
22218,1,2,26,50122.0
22219,1,2,29,36051.0
22220,1,2,28,65862.0
22221,1,2,29,386.0
22222,1,1,31,9315.0
22223,2,1,30,30667.0
22224,1,2,29,93761.0
22225,1,2,28,70723.0
22226,1,2,28,316.0
22227,1,1,28,60697.0
22228,2,2,31,3707.0
22229,2,1,30,9211.0
22230,3,2,31,780.0
22231,2,2,31,69502.0
22232,3,2,32,148959.0
22233,2,1,32,151307.0
22234,1,2,31,36439.0
22235,1,2,29,3900.0
22236,2,1,32,48971.0
22237,1,1,33,199040.0
22238,2,1,31,990.0
22239,1,2,29,33252.0
22240,3,1,30,1032.0
22241,2,2,30,55.0
22242,2,2,31,13701.0
22243,1,2,31,720.0
22244,1,2,24,76582.0
22245,3,2,22,15048.0
22246,2,2,25,27658.0
22247,2,2,25,88822.0
22248,3,2,25,31337.0
22249,2,1,25,73267.0
22250,2,2,25,7885.0
22251,3,2,26,4837.0
22252,2,2,27,15000.0
22253,1,2,27,0.0
22254,1,2,29,2848.0
22255,1,2,29,1000.0
22256,3,2,29,5024.0
22257,1,2,29,0.0
22258,2,2,30,107.0
22259,2,1,31,95160.0
22260,1,2,31,-23.0
22261,1,2,31,0.0
22262,1,2,31,233413.0
22263,2,2,29,779.0
22264,2,1,31,82156.0
22265,2,2,30,19333.0
22266,1,2,29,74829.0
22267,1,2,30,22959.0
22268,1,2,30,1493.0
22269,1,2,29,962.0
22270,1,2,33,266030.0
22271,1,2,33,181532.0
22272,2,1,28,54972.0
22273,2,2,29,39004.0
22274,4,2,30,198098.0
22275,3,2,30,69235.0
22276,1,2,28,355.0
22277,3,1,29,22438.0
22278,2,2,29,2140.0
22279,2,1,30,46800.0
22280,1,2,29,206879.0
22281,2,1,30,2818.0
22282,2,1,30,66433.0
22283,1,2,29,1939.0
22284,1,2,30,360.0
22285,3,1,29,27705.0
22286,2,1,30,0.0
22287,2,1,32,-400.0
22288,1,2,30,82523.0
22289,2,2,31,22259.0
22290,2,1,32,15073.0
22291,3,1,32,27395.0
22292,1,2,29,61217.0
22293,2,1,29,74566.0
22294,2,2,29,326239.0
22295,2,1,29,130927.0
22296,1,2,30,78623.0
22297,1,1,29,2799.0
22298,1,2,29,790.0
22299,1,2,29,0.0
22300,1,2,30,1259.0
22301,2,1,30,68835.0
22302,2,2,30,35169.0
22303,1,1,29,27304.0
22304,2,1,30,98048.0
22305,2,2,31,9123.0
22306,2,1,27,667.0
22307,3,1,27,1890.0
22308,2,2,27,14248.0
22309,2,2,27,27314.0
22310,1,2,30,29668.0
22311,2,1,30,194747.0
22312,2,2,30,251986.0
22313,3,1,30,7075.0
22314,2,1,30,17047.0
22315,3,1,30,119511.0
22316,1,2,31,403.0
22317,1,2,31,-154.0
22318,1,2,30,0.0
22319,4,2,27,0.0
22320,1,2,27,131760.0
22321,2,1,28,5740.0
22322,1,2,28,3497.0
22323,2,2,30,26549.0
22324,1,2,30,51276.0
22325,3,2,24,27276.0
22326,2,2,24,62550.0
22327,1,2,24,-78.0
22328,2,2,25,45835.0
22329,1,2,27,52426.0
22330,3,2,28,107603.0
22331,1,2,30,7650.0
22332,2,1,30,5100.0
22333,1,2,29,45117.0
22334,1,1,29,5074.0
22335,1,2,29,113093.0
22336,1,2,28,20578.0
22337,2,2,28,8837.0
22338,2,1,25,70282.0
22339,2,2,25,162905.0
22340,1,2,25,18761.0
22341,2,1,25,61223.0
22342,1,2,26,32126.0
22343,2,2,26,78632.0
22344,2,2,26,-1544.0
22345,1,2,28,17868.0
22346,1,1,30,5280.0
22347,1,2,28,26000.0
22348,1,2,28,40683.0
22349,2,2,28,128821.0
22350,2,2,31,7414.0
22351,1,1,31,67852.0
22352,1,2,32,260076.0
22353,2,1,30,22113.0
22354,1,2,31,3437.0
22355,2,1,31,-19.0
22356,2,2,32,44304.0
22357,2,2,32,0.0
22358,2,1,28,0.0
22359,1,2,29,8695.0
22360,2,2,31,0.0
22361,2,1,30,33604.0
22362,2,2,26,48057.0
22363,1,2,27,168.0
22364,2,1,31,75818.0
22365,2,2,32,9545.0
22366,2,2,32,9763.0
22367,1,1,32,12367.0
22368,2,2,32,77535.0
22369,1,2,29,78928.0
22370,2,1,29,118729.0
22371,2,2,29,933.0
22372,1,2,27,101489.0
22373,2,1,32,546485.0
22374,3,1,29,10456.0
22375,1,2,31,2155.0
22376,2,2,27,5087.0
22377,2,2,28,43436.0
22378,1,2,29,186969.0
22379,2,2,31,518.0
22380,1,2,32,6890.0
22381,1,2,30,0.0
22382,2,1,34,47922.0
22383,2,2,30,127580.0
22384,2,2,29,246245.0
22385,1,2,29,4880.0
22386,1,2,30,155910.0
22387,1,2,30,288033.0
22388,2,2,31,3386.0
22389,1,1,32,4762.0
22390,2,2,32,9609.0
22391,1,2,33,243262.0
22392,1,2,33,10361.0
22393,2,1,33,74973.0
22394,2,2,30,23398.0
22395,1,2,30,60947.0
22396,2,1,30,106796.0
22397,3,2,30,1962.0
22398,1,2,27,119628.0
22399,1,2,27,24635.0
22400,5,1,28,237212.0
22401,2,2,28,137564.0
22402,1,2,28,-4894.0
22403,2,1,28,85557.0
22404,1,2,26,136736.0
22405,2,2,27,175050.0
22406,2,2,29,36370.0
22407,2,1,30,20992.0
22408,3,1,28,146325.0
22409,1,1,34,0.0
22410,2,2,37,6993.0
22411,2,2,35,15852.0
22412,2,1,35,34265.0
22413,2,2,37,26305.0
22414,2,1,37,49335.0
22415,3,2,37,12443.0
22416,2,2,39,108879.0
22417,3,2,36,48831.0
22418,2,1,36,50889.0
22419,2,1,40,41826.0
22420,2,2,23,8536.0
22421,2,1,34,17970.0
22422,1,1,33,65484.0
22423,2,2,33,83762.0
22424,1,2,40,0.0
22425,3,2,37,646.0
22426,2,1,33,484.0
22427,2,1,34,13954.0
22428,2,2,35,66859.0
22429,1,2,35,15349.0
22430,2,1,35,37003.0
22431,1,2,39,4612.0
22432,3,1,47,0.0
22433,3,1,36,99298.0
22434,3,2,45,26350.0
22435,1,2,38,254900.0
22436,2,1,38,302623.0
22437,2,2,37,12693.0
22438,3,2,38,11403.0
22439,2,1,38,81745.0
22440,2,1,36,1252.0
22441,2,2,36,257156.0
22442,3,1,46,260.0
22443,2,1,36,86155.0
22444,1,2,36,0.0
22445,3,2,38,6491.0
22446,1,1,37,1140.0
22447,2,1,42,47867.0
22448,2,2,44,390.0
22449,2,1,41,4591.0
22450,2,2,38,17816.0
22451,2,3,36,91552.0
22452,2,3,44,42941.0
22453,1,1,44,123100.0
22454,3,1,31,202139.0
22455,2,1,31,147344.0
22456,2,1,31,6894.0
22457,3,1,49,46970.0
22458,1,1,41,26300.0
22459,2,1,36,15570.0
22460,2,1,42,52262.0
22461,6,2,40,157548.0
22462,2,2,38,21769.0
22463,2,1,40,105124.0
22464,2,1,41,17028.0
22465,3,2,44,206766.0
22466,2,1,36,7129.0
22467,2,1,48,3838.0
22468,2,1,44,28467.0
22469,3,1,48,9518.0
22470,3,1,49,17543.0
22471,3,1,45,1352.0
22472,2,1,39,117868.0
22473,3,1,42,34672.0
22474,3,2,44,3213.0
22475,2,1,41,8154.0
22476,2,1,36,0.0
22477,5,2,36,0.0
22478,3,2,44,23268.0
22479,2,1,31,2480.0
22480,1,2,34,19810.0
22481,4,1,36,7160.0
22482,1,1,38,2226.0
22483,3,1,39,11819.0
22484,3,1,46,14617.0
22485,2,1,43,11511.0
22486,3,1,41,44018.0
22487,2,2,35,6512.0
22488,3,1,45,1649.0
22489,1,2,30,515.0
22490,2,1,34,0.0
22491,2,1,35,7378.0
22492,3,1,39,49575.0
22493,3,1,40,105055.0
22494,3,1,49,16127.0
22495,3,3,46,-1494.0
22496,3,1,32,33231.0
22497,2,1,46,177425.0
22498,2,2,38,1242.0
22499,2,1,37,36032.0
22500,2,1,33,3490.0
22501,1,2,33,38646.0
22502,2,2,44,16094.0
22503,2,2,32,251330.0
22504,2,2,33,5188.0
22505,1,1,33,2729.0
22506,2,1,37,42101.0
22507,2,2,40,32130.0
22508,2,1,41,10928.0
22509,3,1,45,640.0
22510,2,1,40,31168.0
22511,2,1,40,137930.0
22512,2,1,34,208009.0
22513,2,1,46,5287.0
22514,2,2,32,101556.0
22515,2,1,37,55233.0
22516,2,1,43,71100.0
22517,3,2,43,1593.0
22518,3,3,40,29896.0
22519,1,1,36,9241.0
22520,3,1,40,-531.0
22521,2,2,35,48926.0
22522,2,1,34,13552.0
22523,1,2,37,2560.0
22524,1,2,38,39468.0
22525,2,1,33,9511.0
22526,4,1,43,-6.0
22527,3,2,47,7301.0
22528,3,2,35,0.0
22529,1,1,40,66635.0
22530,5,2,46,104603.0
22531,3,1,49,28806.0
22532,2,1,45,284099.0
22533,1,1,36,4911.0
22534,1,1,40,776.0
22535,2,1,37,19969.0
22536,2,1,48,105500.0
22537,2,1,41,47406.0
22538,1,1,31,17641.0
22539,2,2,33,62063.0
22540,2,1,46,16170.0
22541,2,1,45,90483.0
22542,2,2,40,8539.0
22543,2,2,47,0.0
22544,1,1,48,657.0
22545,1,2,31,0.0
22546,1,2,32,17332.0
22547,2,1,33,0.0
22548,1,2,34,26232.0
22549,1,1,35,3544.0
22550,3,1,35,34440.0
22551,1,1,34,3755.0
22552,3,1,35,54986.0
22553,1,1,38,0.0
22554,2,1,32,15547.0
22555,4,1,32,136055.0
22556,2,1,34,3256.0
22557,2,1,43,78374.0
22558,2,1,42,1367.0
22559,3,1,30,25936.0
22560,1,2,36,0.0
22561,2,2,47,4164.0
22562,2,2,30,13680.0
22563,1,2,30,246101.0
22564,1,2,31,3429.0
22565,1,2,31,26760.0
22566,2,2,30,69443.0
22567,1,2,31,0.0
22568,2,1,32,134625.0
22569,1,2,31,89903.0
22570,1,1,34,1670.0
22571,1,1,44,322849.0
22572,2,1,48,4498.0
22573,2,1,43,15018.0
22574,1,2,37,433837.0
22575,2,1,33,41352.0
22576,2,2,34,2435.0
22577,1,1,48,907.0
22578,3,2,31,187864.0
22579,2,1,32,55623.0
22580,4,2,31,9846.0
22581,1,2,37,660.0
22582,2,1,49,21639.0
22583,1,2,35,113466.0
22584,3,1,39,0.0
22585,2,2,31,59426.0
22586,1,1,34,276365.0
22587,3,3,48,36320.0
22588,1,1,46,182283.0
22589,3,1,33,61937.0
22590,2,0,41,8554.0
22591,3,2,36,57605.0
22592,1,1,35,0.0
22593,1,1,40,3286.0
22594,2,1,41,104898.0
22595,2,1,49,0.0
22596,3,1,40,81084.0
22597,2,1,45,0.0
22598,3,1,41,1000.0
22599,4,1,43,4522.0
22600,6,2,47,167915.0
22601,2,2,36,17631.0
22602,2,1,43,2292.0
22603,2,2,38,497.0
22604,2,2,42,0.0
22605,2,1,43,684.0
22606,1,1,38,25080.0
22607,2,1,37,200927.0
22608,2,1,45,113872.0
22609,2,1,46,65906.0
22610,3,1,30,140327.0
22611,2,1,32,21274.0
22612,1,2,32,13377.0
22613,3,1,33,478.0
22614,1,2,37,64860.0
22615,2,1,40,1385.0
22616,2,1,39,22870.0
22617,2,2,34,149.0
22618,1,2,36,12639.0
22619,3,2,49,0.0
22620,2,1,43,28447.0
22621,2,2,44,128854.0
22622,1,1,36,4373.0
22623,3,1,41,87240.0
22624,2,2,44,84298.0
22625,1,2,34,315912.0
22626,2,1,35,29327.0
22627,1,1,37,326.0
22628,2,1,42,21001.0
22629,3,1,38,1316.0
22630,5,1,41,0.0
22631,3,2,34,10150.0
22632,1,1,38,828.0
22633,1,1,43,390.0
22634,2,1,38,25184.0
22635,2,2,47,225542.0
22636,3,1,45,15160.0
22637,3,1,44,47569.0
22638,1,2,34,7249.0
22639,1,2,33,2537.0
22640,2,1,33,3077.0
22641,2,1,49,55084.0
22642,3,1,37,0.0
22643,3,1,42,87263.0
22644,2,1,38,80460.0
22645,2,1,34,372188.0
22646,3,1,42,75112.0
22647,2,1,47,26782.0
22648,2,1,43,316.0
22649,2,2,35,1302.0
22650,1,2,37,116861.0
22651,2,2,34,23336.0
22652,2,1,34,4874.0
22653,3,1,43,4435.0
22654,1,1,36,32440.0
22655,2,1,39,58126.0
22656,1,2,44,309250.0
22657,3,1,45,3473.0
22658,3,1,37,1208.0
22659,3,2,48,175095.0
22660,3,1,40,5664.0
22661,3,1,41,0.0
22662,1,2,29,9862.0
22663,1,2,30,0.0
22664,1,1,33,621.0
22665,3,1,33,136302.0
22666,3,1,43,242526.0
22667,3,1,39,380.0
22668,2,1,41,550.0
22669,2,1,36,74500.0
22670,2,2,39,1017.0
22671,1,2,30,0.0
22672,3,2,31,41124.0
22673,1,1,31,6033.0
22674,2,2,31,138363.0
22675,1,1,32,5085.0
22676,2,2,32,171.0
22677,1,2,33,4019.0
22678,1,1,42,10360.0
22679,3,1,44,-1.0
22680,2,2,47,3899.0
22681,2,1,36,2079.0
22682,1,1,39,4934.0
22683,2,1,36,50663.0
22684,2,1,43,7361.0
22685,2,1,30,857.0
22686,1,2,33,2196.0
22687,2,2,38,1659.0
22688,1,1,33,40669.0
22689,2,2,34,16462.0
22690,3,1,38,119715.0
22691,1,2,32,32051.0
22692,2,1,32,0.0
22693,1,2,32,192160.0
22694,1,1,34,254219.0
22695,2,1,35,136264.0
22696,2,2,36,3966.0
22697,2,1,35,286595.0
22698,2,1,31,416.0
22699,1,2,46,14231.0
22700,2,1,41,275956.0
22701,3,1,47,169842.0
22702,2,2,34,2730.0
22703,2,2,31,173628.0
22704,2,2,34,7437.0
22705,1,1,37,-58.0
22706,2,2,31,-18.0
22707,3,1,36,4035.0
22708,2,1,36,165.0
22709,1,2,33,3854.0
22710,3,2,34,0.0
22711,3,1,35,157249.0
22712,2,1,30,384846.0
22713,3,1,30,136639.0
22714,1,1,41,66132.0
22715,3,2,44,2802.0
22716,2,1,36,214122.0
22717,3,2,44,0.0
22718,2,1,45,12047.0
22719,5,2,35,33278.0
22720,2,1,35,59449.0
22721,2,2,35,98118.0
22722,2,2,36,-33.0
22723,2,2,35,259637.0
22724,2,1,38,750.0
22725,1,2,32,1876.0
22726,1,2,31,0.0
22727,4,1,44,5374.0
22728,5,1,38,0.0
22729,2,1,40,390.0
22730,1,2,32,1160.0
22731,1,2,33,153962.0
22732,2,1,38,15050.0
22733,3,1,47,194487.0
22734,1,2,32,524.0
22735,1,1,38,6842.0
22736,3,1,34,198482.0
22737,1,2,32,0.0
22738,1,2,30,235961.0
22739,1,2,30,13626.0
22740,2,1,33,-2650.0
22741,2,1,36,73873.0
22742,2,2,37,68430.0
22743,1,2,40,16986.0
22744,2,1,30,338624.0
22745,2,2,31,49011.0
22746,2,1,38,236546.0
22747,2,1,34,3410.0
22748,3,1,46,0.0
22749,3,1,41,16486.0
22750,1,1,32,30625.0
22751,2,1,33,1481.0
22752,2,2,34,205362.0
22753,2,2,40,64744.0
22754,3,1,45,1196.0
22755,2,1,39,5650.0
22756,2,1,35,22148.0
22757,2,1,30,17602.0
22758,3,2,37,13438.0
22759,1,1,40,2650.0
22760,1,1,34,13000.0
22761,2,2,35,3010.0
22762,3,1,36,11540.0
22763,2,1,26,68090.0
22764,2,2,30,501499.0
22765,2,2,36,360.0
22766,2,1,39,26680.0
22767,1,2,38,1966.0
22768,3,1,44,63236.0
22769,1,2,32,11273.0
22770,1,2,31,7773.0
22771,3,2,36,49889.0
22772,2,2,29,0.0
22773,2,1,43,4834.0
22774,2,2,36,93982.0
22775,2,1,46,30535.0
22776,1,2,29,267336.0
22777,2,3,30,124288.0
22778,1,2,33,84100.0
22779,1,1,41,5037.0
22780,3,1,44,47497.0
22781,2,2,46,68168.0
22782,2,1,45,17613.0
22783,3,3,36,9330.0
22784,3,1,46,316.0
22785,2,1,39,180201.0
22786,3,1,40,13278.0
22787,2,2,35,147812.0
22788,2,2,33,161771.0
22789,3,1,35,238166.0
22790,1,2,36,223.0
22791,2,1,36,192654.0
22792,1,2,44,279670.0
22793,1,1,34,250263.0
22794,2,2,34,0.0
22795,2,1,33,151123.0
22796,1,2,30,171992.0
22797,2,1,38,5584.0
22798,2,1,37,-5.0
22799,1,1,44,296349.0
22800,1,2,30,15220.0
22801,1,2,33,10765.0
22802,1,2,38,12136.0
22803,1,1,35,68488.0
22804,1,1,33,7017.0
22805,2,3,45,5239.0
22806,1,2,31,31827.0
22807,2,1,35,236242.0
22808,2,2,31,28788.0
22809,4,2,40,201598.0
22810,3,1,42,11070.0
22811,2,1,33,159715.0
22812,1,1,35,41730.0
22813,2,1,38,4404.0
22814,2,3,44,390.0
22815,1,2,33,14682.0
22816,2,1,33,112501.0
22817,1,1,36,7346.0
22818,3,2,35,2500.0
22819,1,2,37,43643.0
22820,1,2,46,113618.0
22821,3,1,35,215090.0
22822,2,1,47,28240.0
22823,2,2,41,1023.0
22824,1,2,31,82939.0
22825,1,2,31,0.0
22826,1,1,32,75918.0
22827,3,1,42,44198.0
22828,3,1,37,49080.0
22829,1,1,42,80.0
22830,2,1,37,19068.0
22831,1,2,29,49624.0
22832,1,2,34,66193.0
22833,2,1,39,100849.0
22834,1,2,30,52806.0
22835,1,2,30,37012.0
22836,2,1,31,46993.0
22837,1,1,35,37701.0
22838,2,2,35,314309.0
22839,3,1,38,111098.0
22840,2,1,33,1750.0
22841,3,1,34,28210.0
22842,3,2,42,6783.0
22843,2,1,28,45797.0
22844,2,1,36,1000.0
22845,3,1,44,2615.0
22846,2,1,49,36159.0
22847,1,2,36,67940.0
22848,2,2,46,86919.0
22849,1,1,39,0.0
22850,2,1,46,563892.0
22851,3,2,41,102629.0
22852,2,2,30,16560.0
22853,3,1,32,166.0
22854,3,1,34,9728.0
22855,1,2,31,77278.0
22856,3,2,47,153412.0
22857,2,1,31,245566.0
22858,3,1,33,39577.0
22859,2,1,33,996.0
22860,2,1,32,739.0
22861,2,2,32,12513.0
22862,1,2,31,17893.0
22863,1,2,32,87611.0
22864,2,2,32,15497.0
22865,3,1,43,1520.0
22866,2,1,40,390.0
22867,3,1,34,11848.0
22868,2,1,34,45302.0
22869,2,2,29,0.0
22870,2,2,28,3840.0
22871,3,1,44,160596.0
22872,1,2,29,-12.0
22873,5,1,39,7479.0
22874,1,2,27,10596.0
22875,1,2,28,44397.0
22876,3,1,31,10184.0
22877,3,2,30,192743.0
22878,2,2,34,219757.0
22879,5,2,30,2994.0
22880,3,1,39,25574.0
22881,1,2,37,280323.0
22882,1,2,29,85268.0
22883,1,1,35,50202.0
22884,2,1,43,2077.0
22885,1,1,31,3371.0
22886,1,1,31,0.0
22887,1,2,36,14516.0
22888,1,1,37,49447.0
22889,2,1,42,396.0
22890,2,2,36,802.0
22891,1,1,36,238847.0
22892,2,1,45,144314.0
22893,1,2,27,8328.0
22894,2,2,30,389.0
22895,2,1,27,110593.0
22896,2,2,30,21489.0
22897,2,2,31,41052.0
22898,2,1,33,31130.0
22899,3,1,47,5027.0
